,,,,,,21,@Target::Player::Target,뭐? 이런 미친. 내가 언제 한다그랬어!!
,,,,,,22,,안돼!!!!!!!!!
,,,,,,,,
,,,,,,,,
,600,Ending_Demo,Bubble,,,0, @Camera::Player::Camera @Skip::2::Skip,!!
,,,,,,1,@Skip::2::Skip,!!!!!!!!!
,,,,,,2,@Skip::2::Skip,!!!!!!!!!!!!!!!
,,,,,,,,
,,,,,,,,
,0,Prologue,Bubble,,,0,@Camera::Player::Camera,자. 그럼 어떻게 해야하지?
,,,,,,1,,…………
,,,,,,2,,그 후로 이것저것 알게된건 많지만…
,,,,,,3,,어쨌든 핵심은 내가 던전을 조작할 수 있고…
,,,,,,4,,사람들을 많이 오게해서 던전을 키우면 되는거잖아?
,,,,,,5,,사람이 많이 올수록 마나가 모여서 할 수 있는게 많아지고…
,,,,,,6,,이런 던전을 누가 올까 싶지만…
,,,,,,7,,뭐 일단 하루정도 지켜볼까?
,,,,,,8,,우선 누가 오는지 알아야 대비를 하니까.
,,,,,,,,
,1,Tutorial_Facility,Bubble,,,0,@Camera::Player::Camera,역시 몇몇 약초꾼이랑 광부 정도만 오는구나.
,,,,,,1,,그럼 그렇지. 뭘 기대한거야.
,,,,,,2,,사실 맨날 이 던전을 다니던 내가 제일 잘 알잖아?
,,,,,,3,,이 던전에 올 이유가 별로 없다는걸…
,,,,,,4,,………………
,,,,,,5,,그래도 앞으로 이유를 만들어 나가면 되니까!
,,,,,,6,,일단 약초나 광물부터 만들어보자.
,,,,,,7,,어찌 됐건 조금씩은 오긴 하니까.
,,,,,,8,,또 할 수 있는 게 있으려나?
,,,,,,9,,시간이 남으면 조각상이나 좀 살펴봐야겠어.
,,,,,,,,
,2,Tutorial_Monster,Bubble,,,0,@Camera::Player::Camera,그런데 적긴 해도 모험가들도 올텐데…
,,,,,,1,,가끔 있단말이지. 견습 모험가들이.
,,,,,,2,,탐색이나 보물- 몬스터가 목적인 모험가들은\약초나 광물로 돌려보낼 순 없을 테고.
,,,,,,3,,역시 몬스터가 필요할지도 모르겠어.
,,,,,,4,,던전의 마나를 사용해서 한 번 소환해보자.
,,,,,,,,
,,,,,,,,
,3,Tutorial_Technical,Bubble,,,0,@Camera::Technical_A::Camera,
,,,,,,1,@Camera::Player::Camera,던전에 저런 공간이 있었나?
,,,,,,2,,뭔가 유용한 시설을 지을 수 있을 것 같네.
,,,,,,,,
,,,,,,,,
,4,Tutorial_Egg,Bubble,,,0,@Camera::Player::Camera,!!
,,,,,,1, @Camera::BasementFloor_3::Camera@Skip::2::Skip,
,,,,,,2, @Action::EggEntrance::Action@Skip::2::Skip,
,,,,,,3, @Camera::BasementFloor_Egg::Camera@Skip::2::Skip,
,,,,,,4, @Action::EggAppear::Action@Skip::2::Skip,
,,,,,,5,@Camera::Player::Camera,전이진이 다시 활성화됐네.
,,,,,,6,,계속 숨겨져 있었으면 좋았겠지만…
,,,,,,7,,아무튼 이 공간을 들키지 않게 조심해야겠어.
,,,,,,8,,아무래도 이상하게 생각할테고- 길드에서 조사를 나올수도 있고.
,,,,,,9,,계약을 완료하지 못하면 어쨌든 내가 위험하니까…
,,,,,,10,@Action::EggMessage::Action,
,,,,,,,,
,5,Tutorial_Guild,Bubble,,,0,@Camera::Player::Camera,길드에 한번 가볼까?
,,,,,,1,,뭔가 도움이 되는 정보를 얻을 수도 있을 테고.
,,,,,,2,,그렇지만 트러블이 생기지않게 조심하는게 좋겠어.
,,,,,,3,,혹시 수상하게 생각하는 사람이 있을 수도 있으니.
,,,,,,,,
,,,,,,,,
,,,,,,,,
,33,Day3_Event,Bubble,,,0,@Camera::EventNPC::Camera,여기가 초보자 던전이구나.
,,,,,,1,,여기라면 나도 몬스터 슬레이어가 될 수 있을거야!
,,,,,,2,,보물도 나오면 좋을텐데… 있을까?
,,,,,,,,
,,,,,,,,
,,,,,,,,
,83,Day8_Event,Bubble,,,0,@Camera::EventNPC::Camera,여기가 그 초보자 던전인가?
,,,,,,1,,"뭐, 나같은 초 슈퍼 루키에게\이정도 던전쯤은 껌이지."
,,,,,,2,,빠르게 돌파하고 견습모험가를 졸업하겠어!!
,,,,,,,,
,,,,,,,,
,84,Day8_Event_Die,Bubble,,,0,@Camera::EventNPC::Camera,뭐야 이 던전은?
,,,,,,1,,들은 것 보다 엄청나게 더 위험하잖아?
,,,,,,2,,뭔가 이상해… 일단 도망쳐야겠어.
,,,,,,3, @Camera::Player::Camera@Target::Player::Target,……………
,,,,,,4,,돌아갔…나?
,,,,,,5,,견습 치고는 상당히 위험한 녀석이였네.
,,,,,,6,,혹시 별일은 없겠지? 다시 안오면 좋겠는데…
,,,,,,,,
,,,,,,,,
,153,Day15_Event,Bubble,,,0,@Camera::EventNPC::Camera,제자가 계속 던전을 가고싶다고 보채길래-\안전한 이 초보자 던전을 보냈었는데
,,,,,,1,,꽤나 큰 상처를 입고 돌아왔단 말이지.
,,,,,,2,,분명 내 기억으론 별 거 없는 던전이었을텐데…
,,,,,,3,,아무래도 이상해서 조사해보니-\최근들어 강한 몬스터가 나온다거나\귀한 아이템들이 나온다는 소문이 있었지.
,,,,,,4,,아무래도 직접 확인해보고싶어 와버렸군.
,,,,,,5,,뭐- 모험가를 은퇴한 몸이지만 이정도는 괜찮겠지.
,,,,,,6,,과거 영웅소리까지 들었던 이 몸이니.
,,,,,,7,,그럼 가볼까?
,,,,,,,,
,,,,,,,,
,154,Day15_Event_Die,Bubble,,,0,@Camera::EventNPC::Camera,이건 확실히 위험하군.
,,,,,,1,,아무리 은퇴했다지만 내가 이렇게 고전할 정도라니…
,,,,,,2,,이건 길드에 보고할 필요가 있겠어.
,,,,,,,,
,,,,,,,,
,302,Day30_Over,Bubble,,,0, @Camera::Player::Camera@Skip::3::Skip,!!
,,,,,,1,@Skip::3::Skip,벌써 30일인가………
,,,,,,2,@Skip::3::Skip,그럼 과연 무슨일이 일어날지…
,,,,,,3,@Action::Ending::Action,
,,,,,,,,
,,,,,,,,
,400,Herbalist0_Appear,Bubble,,,0, @Camera::Herbalist0::Camera,가볍게 약초나 캐볼까?
,,,,,,1,,별 거 없겠지만- 그래도 여기는 안전하니까.
,,,,,,,,
,,,,,,,,
,,,,,,,,
,401,Miner0_Appear,Bubble,,,0, @Camera::Miner0::Camera,오늘은 좋은 원석이 있으면 좋겠네.
,,,,,,1,,그래봤자 흔한 바위뿐이겠지만.
,,,,,,,,
,410,Elf_Appear,Bubble,,,0, @Camera::Elf::Camera,엘프족인 내가 이런 초라한 던전에 올 줄이야.
,,,,,,1,,분명 귀한 약초가 나온다는 소문이였지?
,,,,,,2,,말과 다르기만 해봐! 가만 안둘꺼니까.
,,,,,,,,
,420,Wizard_Appear,Bubble,,,0, @Camera::Wizard::Camera,이번 던전은 괜찮은 연구 대상이 있으면 좋겠군.
,,,,,,1,,너무 시시하면 가치가 없으니까 말이야.
,,,,,,,,
,,,,,,,,
,,,,,,,,
,1000,Quest_0,Bubble,,,0, @Target::Player::Target@Pos::Down::Pos,지금은 정보를 얻을만한 퀘스트가 없네.
,,,,,,,,
,,,,,,,,
,1001,Quest_1,Bubble,,,0, @Target::Player::Target @Pos::Down::Pos@Option::1000::Option,무언가 우리 던전에 대한 퀘스트가 있는 것 같아.
,,,,,,,,
,,,,,,,,
,1010,Quest_10,Bubble,,,0, @Target::Player::Target @Pos::Down::Pos,여기서 퀘스트를 확인할 수 있었지.
,,,,,,1,,지금은 모험가로서 퀘스트는 의미가 없어.
,,,,,,2,,하지만 우리던전에 대한 퀘스트가\등록되있다면 알아둬서 나쁠 건 없겠지.
,,,,,,,,
,,,,,,,,
,1100,Quest_100,Quest,초보자 던전의 슬라임,,0,@Action::1100::Action,※긴급 토벌 퀘스트\\목표 대상 : 초보자 던전의 변이 슬라임
,,,,,,1,,초보자 던전에 비정상적으로 강한 슬라임 개체가 등장했다는 소문이 돌고 있습니다.
,,,,,,2,,"처음에는 가벼운 소문이라 생각하여 무시했으나, 실제 피해사례가 보고되고 있어 급하게 긴급 토벌 퀘스트를 발령합니다."
,,,,,,3,,장소 : 초보자던전\특이사항 : 평범한 슬라임의 생김새이지만 비정상적으로 강하다고 함.\주의 필요.
,,,,,,,,
,1101,Quest_101,Quest,어스 골렘의 핵,,0,@Action::1101::Action,※희귀 몬스터 정보\\대상 : 어스골렘
,,,,,,1,,초보자 던전에 성체급 어스골렘이 목격되었습니다.
,,,,,,2,,골렘의 핵은 원소술사들에게 꼭 필요한 물질이며- 연금술사들도 없어서 못구하는 재료입니다.
,,,,,,3,,지나친 골렘의 남획으로 인해 골렘의 핵 수급이 어려운 현재 매우 고가에 거래되고 있는 상황입니다.\\길드에서도 비싼값에 매입하고 있으므로 획득하게 되신다면 길드를 찾아주세요.
,,,,,,,,
,,,,,,,,
,,,,,,,,
,2000,Staff_A_0,Bubble,,,0,,안녕하세요. 길드에는 어떤 용무로 오셨나요?
,,,,,,,,
,2001,Staff_A_1,Bubble,,,0,@Option::2000::Option,안녕하세요. 길드에는 어떤 용무로 오셨나요?
,,,,,,,,
,2100,Staff_A_100,Bubble,던전 홍보,,0, @Target::Player::Target @Pos::Down::Pos,최근에 초보자 던전에 좋은 약초가 나온다는 소문이……
,,,,,,1,,꽤나 강한 몬스터가 있어서 애먹고 있는……
,,,,,,2, @Target::GuildStaff::Target @Pos::Up::Pos,정보 감사합니다. 전달 해 놓겠습니다.
,,,,,,3,@Action::2100::Action,
,,,,,,,,
,2101,Staff_A_101,Bubble,소식 묻기,,0, @Target::Player::Target @Pos::Down::Pos,혹시 최근에 들려오는 쓸만한 정보는 없나요?
,,,,,,1, @Target::GuildStaff::Target@Pos::Up::Pos,음… 지금은 딱히 없네요.
,,,,,,2,,좌측에 게시판도 한번 확인해 보세요.
,,,,,,,,
,,,,,,,,
,3000,Staff_B_0,Bubble,,,0,,용무가 있으시면 오른쪽 직원에게 봐주세요.
,,,,,,,,
,3010,Staff_B_10,Bubble,,,0,,안녕하세요. 길드에서는 모험가분들에게\도움이 될만한 것들을 제공합니다.
,,,,,,,,
,4000,Heroine_0,Bubble,,,0,,……
,,,,,,,,
,,,,,,,,
,4010,Heroine_10,Bubble,,,0,,뭐야. 볼 일 없으면 <size=40>꺼져.
,,,,,,,,
,5000,Odd_0,Bubble,,,0,,아- 안녕하세요.
,,,,,,,,
,6000,Even_0,Bubble,,,0,,꼭 퀘스트가 아니더라도 길드는 휴식의 공간이기도 하지.
,,,,,,,,
,,,,,,,,
,9000,Hunter_Slime,Bubble,,,0,@Camera::Hunter_Slime::Camera,흠. 토벌 대상은…슬라임?
,,,,,,1,,슬라임에 현상금이라니- 어이가 없구만.
,,,,,,2,,얼른 처치하고 술이나 마시러 가야겠어.
,,,,,,,,
,9001,Hunter_EarthGolem,Bubble,,,0,@Camera::Hunter_EarthGolem::Camera,여긴가? 최근에 어스골렘이 목격됐다는 곳이.
,,,,,,1,,부르는 게 값이라던데… 제일 먼저 찾아서 한몫 챙겨야겠군.
